,dictionary,id,label
19307,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II2110286731,ISS-31P
19308,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II2113286898,ISS-32P
19309,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II2112286773,ISS-33P
19310,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II2107286852,ISS-34P
19311,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II2106286727,ISS-35P
19315,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II2109286862,ISS-36P
19318,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II2108286721,ISS-37P
19321,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II2119286880,ISS-38P
19324,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II2118286755,ISS-39P
19327,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1524988393,ISS-40P
19330,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II1523988268,ISS-41P
19440,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II106086079,TDRS-G/IUS
19441,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II106086095,TDRS-G
19442,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II106086079H,TDRS-7
19453,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II98010559,HERCULES-A
19454,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#OMII0II98010556,HERCULES-B
20131,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#165333124156353124224634,ISS-2S
20204,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#406699637,B1
20206,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#1815906070,B10
20214,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#1815906071,B11
20219,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#1815906068,B12
20221,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#1815906069,B13
20223,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#1815906066,B14
20229,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#1815906064,B16
20230,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#1815906065,B17
20231,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#1815906078,B18
20232,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#1815906079,B19
20261,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#1812906091,B24
20265,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#1812906090,B25
20271,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#1812906089,B26
20289,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#1812906088,B27
20291,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#1812906087,B28
20292,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#1812906086,B29
20294,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#1812906001,B2N
20296,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#1812905996,B2S
20297,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#406699639,B3
20661,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#81787122364480220799074,MARS
20667,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#128697409267543059386316,WFF
20669,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#204825054578371919360153,C3PO
20675,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#146016101100522134377127,CCP
20691,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#184152890446069627860506,ATV-1
20692,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#184152890736486173522640,ATV-2
20693,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#1812906095,B20
20694,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#184152890604465558626564,ATV-3
20695,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#184152890962635238924656,ATV-4
20696,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#184152890826913980845991,ATV-5
20727,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#22887227517868536253304,SpX-D
20816,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#185738604580377514281733,A-ONE
20837,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#22887223294337975298960,SpX-1
20843,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#22887222978560390160611,SpX-2
20850,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#22887223037513665089464,SpX-3
20856,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#22887222704528055799395,SpX-4
20862,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#22887222885455919017234,SpX-5
20867,JSCTaxonomy,http://learn.analytics.nasa.gov/JSCTaxonomy/data#211403228712877531269468,HTV3
234,STI,http://localhost:3030/STI/data#182882,CTD
236,STI,http://localhost:3030/STI/data#182631,CCD
356,STI,http://localhost:3030/STI/data#185013,PLSS
505,STI,http://localhost:3030/STI/data#182652,CFCs
781,STI,http://localhost:3030/STI/data#184677,NMR
870,STI,http://localhost:3030/STI/data#45158,IMP
957,STI,http://localhost:3030/STI/data#183400,FFT
1099,STI,http://localhost:3030/STI/data#183150,ECS
1109,STI,http://localhost:3030/STI/data#182550,BPSK
1255,STI,http://localhost:3030/STI/data#185153,QWIP
1285,STI,http://localhost:3030/STI/data#53504,TATB
1377,STI,http://localhost:3030/STI/data#184550,MMS
1391,STI,http://localhost:3030/STI/data#183668,GUT
1434,STI,http://localhost:3030/STI/data#184872,PBB
1637,STI,http://localhost:3030/STI/data#184580,MORL
1815,STI,http://localhost:3030/STI/data#182272,AlGaAs
2035,STI,http://localhost:3030/STI/data#184745,OGO-B
2036,STI,http://localhost:3030/STI/data#48519,OGO-3
2037,STI,http://localhost:3030/STI/data#48516,OGO
2082,STI,http://localhost:3030/STI/data#38904,ATS
2095,STI,http://localhost:3030/STI/data#182699,CID
2152,STI,http://localhost:3030/STI/data#49487,PL/1
2157,STI,http://localhost:3030/STI/data#48517,OGO-A
2162,STI,http://localhost:3030/STI/data#184842,PAH
2188,STI,http://localhost:3030/STI/data#184726,OAO-A
2255,STI,http://localhost:3030/STI/data#38578,AOSO
2316,STI,http://localhost:3030/STI/data#183806,HLLV
2379,STI,http://localhost:3030/STI/data#182525,BMEWS
2468,STI,http://localhost:3030/STI/data#185136,QCD
2503,STI,http://localhost:3030/STI/data#184810,OSO-A
2504,STI,http://localhost:3030/STI/data#48756,OSO-1
2505,STI,http://localhost:3030/STI/data#48754,OSO
2651,STI,http://localhost:3030/STI/data#183710,HCMM
2789,STI,http://localhost:3030/STI/data#184816,OSO-H
2790,STI,http://localhost:3030/STI/data#48762,OSO-7
2799,STI,http://localhost:3030/STI/data#186289,VTOL
2879,STI,http://localhost:3030/STI/data#185496,SFAR
2880,STI,http://localhost:3030/STI/data#185630,SOFAR
2891,STI,http://localhost:3030/STI/data#54400,U.S.S.R.
3033,STI,http://localhost:3030/STI/data#185603,SLV
3064,STI,http://localhost:3030/STI/data#184064,IRM
3067,STI,http://localhost:3030/STI/data#184606,MTPE
3171,STI,http://localhost:3030/STI/data#185488,SEOS
3194,STI,http://localhost:3030/STI/data#184841,PACE
3220,STI,http://localhost:3030/STI/data#49182,PERT
3287,STI,http://localhost:3030/STI/data#186204,VCO
3334,STI,http://localhost:3030/STI/data#183662,GTDS
3393,STI,http://localhost:3030/STI/data#185618,SMM-A
3559,STI,http://localhost:3030/STI/data#45152,IMLSS
3593,STI,http://localhost:3030/STI/data#184544,MIUS
3749,STI,http://localhost:3030/STI/data#184823,OTV
3836,STI,http://localhost:3030/STI/data#184969,PIX
3866,STI,http://localhost:3030/STI/data#184737,ODAS
4053,STI,http://localhost:3030/STI/data#183545,GARP
4073,STI,http://localhost:3030/STI/data#185359,RPV
4247,STI,http://localhost:3030/STI/data#183077,DOVAP
4279,STI,http://localhost:3030/STI/data#51398,SAS
4305,STI,http://localhost:3030/STI/data#42159,EASEP
4351,STI,http://localhost:3030/STI/data#182319,AOIPS
4358,STI,http://localhost:3030/STI/data#185946,TED
4449,STI,http://localhost:3030/STI/data#182411,AVCS
4527,STI,http://localhost:3030/STI/data#62774,MSAT
4682,STI,http://localhost:3030/STI/data#185941,TDMA
4753,STI,http://localhost:3030/STI/data#184822,OTF
4811,STI,http://localhost:3030/STI/data#186298,WAN
4819,STI,http://localhost:3030/STI/data#184431,MDA
5236,STI,http://localhost:3030/STI/data#62776,MTBF
5256,STI,http://localhost:3030/STI/data#182632,CDMA
5264,STI,http://localhost:3030/STI/data#182357,ASTP
5319,STI,http://localhost:3030/STI/data#53615,TERCOM
5412,STI,http://localhost:3030/STI/data#185060,PPY
5445,STI,http://localhost:3030/STI/data#183266,EOGO
5446,STI,http://localhost:3030/STI/data#42217,EGO
5450,STI,http://localhost:3030/STI/data#49698,POGO
5565,STI,http://localhost:3030/STI/data#64826,NPOESS
5567,STI,http://localhost:3030/STI/data#184215,LEO
5573,STI,http://localhost:3030/STI/data#182524,BMC
5596,STI,http://localhost:3030/STI/data#183844,HUL
5614,STI,http://localhost:3030/STI/data#182653,CFD
5634,STI,http://localhost:3030/STI/data#45660,IPAD
5807,STI,http://localhost:3030/STI/data#184603,MTF
5827,STI,http://localhost:3030/STI/data#184820,OT-2
5872,STI,http://localhost:3030/STI/data#186405,YSZ
5905,STI,http://localhost:3030/STI/data#184081,ISY
5991,STI,http://localhost:3030/STI/data#185396,SAS-D
5993,STI,http://localhost:3030/STI/data#45759,IUE
6083,STI,http://localhost:3030/STI/data#186266,VLSI
6221,STI,http://localhost:3030/STI/data#52115,SNAP
6248,STI,http://localhost:3030/STI/data#182347,ASDE
6257,STI,http://localhost:3030/STI/data#184292,LORV
6318,STI,http://localhost:3030/STI/data#183324,EVA
6342,STI,http://localhost:3030/STI/data#182231,AGT
6497,STI,http://localhost:3030/STI/data#183935,IMP-A
6501,STI,http://localhost:3030/STI/data#183927,IMP-1
6579,STI,http://localhost:3030/STI/data#44446,HEAO
6631,STI,http://localhost:3030/STI/data#47928,NASTRAN
6634,STI,http://localhost:3030/STI/data#183269,EOS
6803,STI,http://localhost:3030/STI/data#62745,MODFETS
6823,STI,http://localhost:3030/STI/data#185853,STS-2
6967,STI,http://localhost:3030/STI/data#183279,EPNL
6983,STI,http://localhost:3030/STI/data#42717,EREP
7104,STI,http://localhost:3030/STI/data#185669,SOT
7119,STI,http://localhost:3030/STI/data#185591,SLAM
7124,STI,http://localhost:3030/STI/data#45898,KEL-F
7156,STI,http://localhost:3030/STI/data#185779,SSTI
7193,STI,http://localhost:3030/STI/data#182363,ATF
7284,STI,http://localhost:3030/STI/data#185246,REB
7417,STI,http://localhost:3030/STI/data#185492,SES
7525,STI,http://localhost:3030/STI/data#182720,CNSR
7587,STI,http://localhost:3030/STI/data#183296,ERTS-D
7692,STI,http://localhost:3030/STI/data#61268,COSPAS
7737,STI,http://localhost:3030/STI/data#183000,DF
7787,STI,http://localhost:3030/STI/data#183949,IMP-I
7788,STI,http://localhost:3030/STI/data#183932,IMP-6
8023,STI,http://localhost:3030/STI/data#182417,AXAF
8064,STI,http://localhost:3030/STI/data#182626,CATV
8089,STI,http://localhost:3030/STI/data#45745,ISRO
8100,STI,http://localhost:3030/STI/data#186143,UAS
8172,STI,http://localhost:3030/STI/data#182391,ATP
8180,STI,http://localhost:3030/STI/data#183391,FDMA
8186,STI,http://localhost:3030/STI/data#48645,ORBIS
8417,STI,http://localhost:3030/STI/data#183099,DSSSL
8418,STI,http://localhost:3030/STI/data#185499,SGML
8420,STI,http://localhost:3030/STI/data#183839,HTML
8422,STI,http://localhost:3030/STI/data#183900,HYTIME
8423,STI,http://localhost:3030/STI/data#185738,SPDL
8521,STI,http://localhost:3030/STI/data#183293,ERTS-A
8522,STI,http://localhost:3030/STI/data#183292,ERTS
8616,STI,http://localhost:3030/STI/data#184196,LASV
8639,STI,http://localhost:3030/STI/data#184548,MLA
8666,STI,http://localhost:3030/STI/data#48760,OSO-5
8667,STI,http://localhost:3030/STI/data#184814,OSO-F
8845,STI,http://localhost:3030/STI/data#185498,SGEMP
8899,STI,http://localhost:3030/STI/data#184312,LQR
9076,STI,http://localhost:3030/STI/data#186265,VLBI
9085,STI,http://localhost:3030/STI/data#186144,UFO
9113,STI,http://localhost:3030/STI/data#183297,ERTS-E
9115,STI,http://localhost:3030/STI/data#183272,EOS-A
9147,STI,http://localhost:3030/STI/data#182526,BOD
9157,STI,http://localhost:3030/STI/data#185852,STS-1
9163,STI,http://localhost:3030/STI/data#184739,OFT
9192,STI,http://localhost:3030/STI/data#183306,ESRO
9193,STI,http://localhost:3030/STI/data#183301,ESA
9295,STI,http://localhost:3030/STI/data#183707,HBNQ
9390,STI,http://localhost:3030/STI/data#185851,STS
9416,STI,http://localhost:3030/STI/data#185231,RBE
9661,STI,http://localhost:3030/STI/data#184453,MESFETs
9663,STI,http://localhost:3030/STI/data#183913,IGFET
9664,STI,http://localhost:3030/STI/data#184584,MOSFET
9667,STI,http://localhost:3030/STI/data#184537,MISFETs
9689,STI,http://localhost:3030/STI/data#184716,NTS
9763,STI,http://localhost:3030/STI/data#51399,SAS-1
9818,STI,http://localhost:3030/STI/data#184874,PCB
9934,STI,http://localhost:3030/STI/data#186368,WWW
10037,STI,http://localhost:3030/STI/data#46613,LSSM
10062,STI,http://localhost:3030/STI/data#51400,SAS-2
10234,STI,http://localhost:3030/STI/data#45149,IMBLMS
10271,STI,http://localhost:3030/STI/data#185200,RAE-1
10291,STI,http://localhost:3030/STI/data#184728,OAO-C
10469,STI,http://localhost:3030/STI/data#182397,AUOS
10492,STI,http://localhost:3030/STI/data#182880,CSM
10589,STI,http://localhost:3030/STI/data#38017,AEPS
10615,STI,http://localhost:3030/STI/data#182584,CAI
10617,STI,http://localhost:3030/STI/data#183953,IMS
10636,STI,http://localhost:3030/STI/data#182654,CFRP
10677,STI,http://localhost:3030/STI/data#186047,TOMS
10797,STI,http://localhost:3030/STI/data#62849,NOESS
10842,STI,http://localhost:3030/STI/data#182349,ASIC
11030,STI,http://localhost:3030/STI/data#185427,SCF
11285,STI,http://localhost:3030/STI/data#185619,SMS
11517,STI,http://localhost:3030/STI/data#184224,LFO
11519,STI,http://localhost:3030/STI/data#45701,ISIS-X
11693,STI,http://localhost:3030/STI/data#48761,OSO-6
11694,STI,http://localhost:3030/STI/data#184815,OSO-G
11701,STI,http://localhost:3030/STI/data#184568,MOLABS
11970,STI,http://localhost:3030/STI/data#48520,OGO-4
11971,STI,http://localhost:3030/STI/data#184746,OGO-D
12214,STI,http://localhost:3030/STI/data#184316,LSI
12260,STI,http://localhost:3030/STI/data#51401,SAS-3
12274,STI,http://localhost:3030/STI/data#184505,MGCO
12315,STI,http://localhost:3030/STI/data#64105,TOPEX
12316,STI,http://localhost:3030/STI/data#184812,OSO-D
12317,STI,http://localhost:3030/STI/data#48759,OSO-4
12362,STI,http://localhost:3030/STI/data#48521,OGO-5
12363,STI,http://localhost:3030/STI/data#184747,OGO-E
12637,STI,http://localhost:3030/STI/data#183607,GLAST
12826,STI,http://localhost:3030/STI/data#185426,SCCF
12991,STI,http://localhost:3030/STI/data#185449,SDV
13092,STI,http://localhost:3030/STI/data#183007,DIB
13206,STI,http://localhost:3030/STI/data#182916,DAMA
13247,STI,http://localhost:3030/STI/data#51979,SIM
13317,STI,http://localhost:3030/STI/data#49190,PETN
13321,STI,http://localhost:3030/STI/data#182173,ACTH
13416,STI,http://localhost:3030/STI/data#185570,SIR-C
13418,STI,http://localhost:3030/STI/data#185569,SIR-B
13419,STI,http://localhost:3030/STI/data#185571,SIR-D
13420,STI,http://localhost:3030/STI/data#185568,SIR-A
13475,STI,http://localhost:3030/STI/data#38260,ALGOL
13487,STI,http://localhost:3030/STI/data#183713,HDTV
13496,STI,http://localhost:3030/STI/data#183276,EPE-B
13566,STI,http://localhost:3030/STI/data#182153,ABM
13625,STI,http://localhost:3030/STI/data#40096,CD-ROM
13655,STI,http://localhost:3030/STI/data#183760,HFIR
13727,STI,http://localhost:3030/STI/data#183275,EPE-A
13763,STI,http://localhost:3030/STI/data#185423,SCAT
13798,STI,http://localhost:3030/STI/data#185855,STS-4
13801,STI,http://localhost:3030/STI/data#63035,PEEK
13826,STI,http://localhost:3030/STI/data#182412,AVHRR
13942,STI,http://localhost:3030/STI/data#185494,SETI
14004,STI,http://localhost:3030/STI/data#48450,OAO
14037,STI,http://localhost:3030/STI/data#183059,DNA
14145,STI,http://localhost:3030/STI/data#184263,LMFBR
14183,STI,http://localhost:3030/STI/data#44062,GLONASS
14220,STI,http://localhost:3030/STI/data#184748,OGO-F
14221,STI,http://localhost:3030/STI/data#48522,OGO-6
14222,STI,http://localhost:3030/STI/data#186054,TOS-A
14310,STI,http://localhost:3030/STI/data#183153,EDTA
14499,STI,http://localhost:3030/STI/data#61111,CMOS
14571,STI,http://localhost:3030/STI/data#186028,TID
14639,STI,http://localhost:3030/STI/data#185572,SIRTF
14671,STI,http://localhost:3030/STI/data#184752,OME
15032,STI,http://localhost:3030/STI/data#182191,ADP
15040,STI,http://localhost:3030/STI/data#182362,ATARS
15194,STI,http://localhost:3030/STI/data#182151,AABNCP
15260,STI,http://localhost:3030/STI/data#182234,AIMP-2
15262,STI,http://localhost:3030/STI/data#182236,AIMP-E
15263,STI,http://localhost:3030/STI/data#183943,IMP-E
15268,STI,http://localhost:3030/STI/data#183619,GNP
15301,STI,http://localhost:3030/STI/data#37955,ACTS
15318,STI,http://localhost:3030/STI/data#183554,GASP
15415,STI,http://localhost:3030/STI/data#182345,ASA
15736,STI,http://localhost:3030/STI/data#183950,IMP-J
15737,STI,http://localhost:3030/STI/data#183934,IMP-8
15741,STI,http://localhost:3030/STI/data#184082,IUS
15919,STI,http://localhost:3030/STI/data#49013,PAS
16034,STI,http://localhost:3030/STI/data#182279,ALSEP
16062,STI,http://localhost:3030/STI/data#184264,LNG
16223,STI,http://localhost:3030/STI/data#184060,IRAS
16232,STI,http://localhost:3030/STI/data#185780,SSUS-A
16287,STI,http://localhost:3030/STI/data#183278,EPE-D
16311,STI,http://localhost:3030/STI/data#43402,FLOX
16400,STI,http://localhost:3030/STI/data#48755,OSO-C
16411,STI,http://localhost:3030/STI/data#43535,FORTRAN
16416,STI,http://localhost:3030/STI/data#183137,EBF
16426,STI,http://localhost:3030/STI/data#184068,ISAGEX
16437,STI,http://localhost:3030/STI/data#183562,GDOP
16552,STI,http://localhost:3030/STI/data#184318,LST
16783,STI,http://localhost:3030/STI/data#184069,ISEE
16897,STI,http://localhost:3030/STI/data#183285,ERBE
16960,STI,http://localhost:3030/STI/data#62964,OSO-8
16961,STI,http://localhost:3030/STI/data#184817,OSO-J
17076,STI,http://localhost:3030/STI/data#184798,OR-gates
17125,STI,http://localhost:3030/STI/data#182291,AMOOS
17181,STI,http://localhost:3030/STI/data#182299,AMTV
17264,STI,http://localhost:3030/STI/data#183915,IGOSS
17294,STI,http://localhost:3030/STI/data#184727,OAO-A2
17300,STI,http://localhost:3030/STI/data#184563,MOEMS
17311,STI,http://localhost:3030/STI/data#184600,MSBLS
17360,STI,http://localhost:3030/STI/data#45699,ISIS-A
17365,STI,http://localhost:3030/STI/data#62365,JFET
17404,STI,http://localhost:3030/STI/data#182970,DEHP
17413,STI,http://localhost:3030/STI/data#183325,EVAL
17575,STI,http://localhost:3030/STI/data#182726,COBE
17603,STI,http://localhost:3030/STI/data#185781,SSUS-D
17637,STI,http://localhost:3030/STI/data#183833,HPRR
17653,STI,http://localhost:3030/STI/data#44002,GERT
17769,STI,http://localhost:3030/STI/data#182453,BCAS
17778,STI,http://localhost:3030/STI/data#185291,REMS
17950,STI,http://localhost:3030/STI/data#183274,EOSDIS
18071,STI,http://localhost:3030/STI/data#183948,IMP-H
18073,STI,http://localhost:3030/STI/data#183933,IMP-7
18082,STI,http://localhost:3030/STI/data#50722,RDX
18099,STI,http://localhost:3030/STI/data#182172,ACRV
18177,STI,http://localhost:3030/STI/data#185854,STS-3
18344,STI,http://localhost:3030/STI/data#183946,IMP-F
18345,STI,http://localhost:3030/STI/data#183930,IMP-4
18414,STI,http://localhost:3030/STI/data#185138,QPSK
18460,STI,http://localhost:3030/STI/data#182306,ANS
18562,STI,http://localhost:3030/STI/data#184206,LDEF
18890,STI,http://localhost:3030/STI/data#183267,EOPAP
18961,STI,http://localhost:3030/STI/data#183277,EPE-C
19080,STI,http://localhost:3030/STI/data#48757,OSO-2
19082,STI,http://localhost:3030/STI/data#184811,OSO-B
19182,STI,http://localhost:3030/STI/data#183690,HALOE
19207,STI,http://localhost:3030/STI/data#183942,IMP-D
19209,STI,http://localhost:3030/STI/data#182233,AIMP-1
19210,STI,http://localhost:3030/STI/data#182235,AIMP-D
19317,STI,http://localhost:3030/STI/data#183327,EVS
19351,STI,http://localhost:3030/STI/data#185530,SI
19702,STI,http://localhost:3030/STI/data#183037,DIS
19747,STI,http://localhost:3030/STI/data#183294,ERTS-B
19860,STI,http://localhost:3030/STI/data#184821,OT-3
19936,STI,http://localhost:3030/STI/data#183796,HIMAT
20007,STI,http://localhost:3030/STI/data#183323,EUVE
20130,STI,http://localhost:3030/STI/data#46508,LOFAR
20319,STI,http://localhost:3030/STI/data#184813,OSO-E
20320,STI,http://localhost:3030/STI/data#48758,OSO-3
20344,STI,http://localhost:3030/STI/data#186203,VCE
20346,STI,http://localhost:3030/STI/data#182704,CIS
20392,STI,http://localhost:3030/STI/data#39733,BSX
20494,STI,http://localhost:3030/STI/data#44708,HMX
20576,STI,http://localhost:3030/STI/data#183298,ERTS-F
20578,STI,http://localhost:3030/STI/data#183273,EOS-B
20594,STI,http://localhost:3030/STI/data#41474,DDT
20727,STI,http://localhost:3030/STI/data#183809,HNST
20806,STI,http://localhost:3030/STI/data#183838,HTGR
20842,STI,http://localhost:3030/STI/data#183931,IMP-5
20844,STI,http://localhost:3030/STI/data#183947,IMP-G
20885,STI,http://localhost:3030/STI/data#184551,MNOS
20991,STI,http://localhost:3030/STI/data#183295,ERTS-C
21167,STI,http://localhost:3030/STI/data#52659,SPHINX
21188,STI,http://localhost:3030/STI/data#183941,IMP-C
21189,STI,http://localhost:3030/STI/data#183929,IMP-3
21847,STI,http://localhost:3030/STI/data#183940,IMP-B
21848,STI,http://localhost:3030/STI/data#183928,IMP-2
21870,STI,http://localhost:3030/STI/data#53451,TAGN
22268,STI,http://localhost:3030/STI/data#185450,SE-A
22428,STI,http://localhost:3030/STI/data#45700,ISIS-B
22543,STI,http://localhost:3030/STI/data#48518,OGO-C
